time,Donor,PlasmidFreeDonor,Recipient,Transconjugant,Total,SIM
3155.0,240220.93817780892,0.0,240220.93784096895,0.00033684014558327296,480441.876355618,1.0000002925066627e-14
3156.0,240287.675485065,0.0,240287.6751479711,0.0003370940868729093,480575.3509701302,1.0000002795277542e-14
3157.0,240354.43133303948,0.0,240354.43099569148,0.0003373481878267525,480708.8626660792,1.0000002926646654e-14
3158.0,240421.20572688326,0.0,240421.20538928098,0.0003376024485386805,480842.4114537667,1.0000002527796913e-14
3159.0,240487.99867174868,0.0,240487.99833389197,0.0003378568691026246,480975.9973434975,1.0000002389379594e-14
3160.0,240554.8101727895,0.0,240554.80983467822,0.0003381114496125697,481109.6203455791,1.0000002510656802e-14
3161.0,240621.6402351609,0.0,240621.63989679492,0.0003383661901625543,481243.28047032206,1.0000002890891731e-14
3162.0,240688.4888640196,0.0,240688.4885253987,0.00033862109084667035,481376.9777280394,1.0000002740213022e-14
3163.0,240755.3560645236,0.0,240755.35572564762,0.00033887615175906365,481510.7121290474,1.0000002847771477e-14
3164.0,240822.2418418324,0.0,240822.2415027012,0.0003391313729939334,481644.483683665,1.000000242444668e-14
3165.0,240889.14620110695,0.0,240889.14586172038,0.00033938675464553254,481778.2924022141,1.0000003046652077e-14
3166.0,240956.0691475096,0.0,240956.06880786747,0.00033964229680816786,481912.1382950194,1.0000003137257176e-14
3167.0,241023.0106862042,0.0,241023.01034630634,0.0003398979995761997,482046.02137240855,1.0000002696652593e-14
3168.0,241089.97082235588,0.0,241089.97048220222,0.00034015386304404237,482179.94164471194,1.0000002512118627e-14
3169.0,241156.94956113142,0.0,241156.94922072173,0.0003404098873061638,482313.899122263,1.000000258292491e-14
3170.0,241223.94690769888,0.0,241223.94656703298,0.00034066607245708574,482447.8938153979,1.0000002908342164e-14
3171.0,241290.96286722776,0.0,241290.96252630552,0.0003409224185913839,482581.92573445576,1.0000002701871455e-14
3172.0,241357.9974448891,0.0,241357.99710371037,0.00034117892580368787,482715.9948897784,1.0000002749301651e-14
3173.0,241425.05064585528,0.0,241425.05030441988,0.00034143559418868107,482850.1012917108,1.0000003049905942e-14
3174.0,241492.12247530016,0.0,241492.12213360792,0.000341692423841101,482984.2449506005,1.000000281830502e-14
3175.0,241559.212938399,0.0,241559.21259644977,0.0003419494148557389,483118.42587679817,1.0000002839171587e-14
3176.0,241626.32204032852,0.0,241626.32169812213,0.0003422065673274402,483252.6440806572,1.0000003111781325e-14
3177.0,241693.44978626692,0.0,241693.44944380323,0.0003424638813511044,483386.8995725341,1.0000002851872271e-14
3178.0,241760.59618139378,0.0,241760.5958386726,0.0003427213570216848,483521.1923627877,1.0000002843003218e-14
3179.0,241827.76123089012,0.0,241827.7608879113,0.0003429789944341892,483655.5224617804,1.0000003084452311e-14
3180.0,241894.94493993843,0.0,241894.9445967018,0.00034323679368367913,483789.88987987704,1.0000002793072706e-14
3181.0,241962.14731372258,0.0,241962.14697022803,0.0003434947548652704,483924.29462744534,1.0000002751311504e-14
3182.0,242029.368357428,0.0,242029.36801367532,0.00034375287807413316,484058.7367148562,1.0000002958449309e-14
3183.0,242096.60807624145,0.0,242096.60773223048,0.0003440111634054916,484193.2161524831,1.0000002632452142e-14
3184.0,242163.86647535115,0.0,242163.86613108174,0.00034426961095462404,484327.7329507025,1.0000002554657657e-14
3185.0,242231.14355994682,0.0,242231.14321541876,0.0003445282208168634,484462.2871198938,1.0000002724348887e-14
3186.0,242298.4393352195,0.0,242298.4389904327,0.00034478699308759667,484596.8786704392,1.0000003140809943e-14
3187.0,242365.75380636184,0.0,242365.75346131608,0.00034504592786226514,484731.50761272386,1.0000003023487441e-14
3188.0,242433.08697856776,0.0,242433.08663326292,0.0003453050252363646,484866.1739571357,1.000000315224345e-14
3189.0,242500.43885703277,0.0,242500.43851146864,0.0003455642853054451,485000.87771406566,1.0000002747263031e-14
3190.0,242567.8094469537,0.0,242567.80910113017,0.0003458237081651112,485135.6188939076,1.0000002587671572e-14
3191.0,242635.1987535289,0.0,242635.1984074458,0.00034608329391102194,485270.397507058,1.0000002672756977e-14
3192.0,242702.6067819582,0.0,242702.6064356153,0.00034634304263889067,485405.2135639165,1.0000003001808195e-14
3193.0,242770.0335374427,0.0,242770.03319083995,0.0003466029544444854,485540.0670748856,1.0000002796484936e-14
3194.0,242837.47902518517,0.0,242837.47867832234,0.0003468630294236286,485674.9580503705,1.0000002834442911e-14
3195.0,242904.94325038968,0.0,242904.94290326658,0.0003471232676721973,485809.88650077954,1.0000003114973479e-14
3196.0,242972.42621826177,0.0,242972.42587087827,0.0003473836692861232,485944.8524365237,1.0000002860839578e-14
3197.0,243039.92793400845,0.0,243039.92758636439,0.00034764423436139263,486079.85586801707,1.0000002848597025e-14
3198.0,243107.44840283814,0.0,243107.44805493337,0.00034790496299404644,486214.8968056765,1.0000003077539583e-14
3199.0,243174.98762996076,0.0,243174.9872817951,0.0003481658552801802,486349.97525992175,1.0000002771531207e-14
3200.0,243242.54562058765,0.0,243242.54527216093,0.00034842691131594446,486485.0912411755,1.0000002706030025e-14
3201.0,243310.1223799316,0.0,243310.12203124363,0.00034868813119754414,486620.24475986336,1.0000002880332181e-14
3202.0,243377.71791320678,0.0,243377.71756425744,0.00034894951502123907,486755.43582641374,1.000000251940045e-14
3203.0,243445.33222562895,0.0,243445.33187641806,0.00034921106288334403,486890.664451258,1.0000003171566878e-14
3204.0,243512.9653224152,0.0,243512.9649729426,0.0003494727748802285,487025.93064483063,1.0000002514221702e-14
3205.0,243580.6172087841,0.0,243580.61685904962,0.00034973465110831677,487161.2344175684,1.0000002868572786e-14
3206.0,243648.2878899557,0.0,243648.2875399592,0.00034999669166408813,487296.57577991154,1.0000002687075369e-14
3207.0,243715.97737115147,0.0,243715.97702089275,0.0003502588966440768,487431.9547423031,1.0000002742635032e-14
3208.0,243783.68565759435,0.0,243783.68530707326,0.0003505212661448719,487567.3713151889,1.0000003034553705e-14
3209.0,243851.41275450867,0.0,243851.41240372506,0.00035078380026311757,487702.82550901757,1.0000002790349766e-14
3210.0,243919.15866712033,0.0,243919.158316074,0.0003510464990955129,487838.3173342408,1.0000002781838367e-14
3211.0,243986.92340065652,0.0,243986.92304934736,0.0003513093627388121,487973.8468013133,1.0000003008323792e-14
3212.0,244054.70696034605,0.0,244054.70660877385,0.0003515723912898244,488109.4139206923,1.0000002698415926e-14
3213.0,244122.50935141908,0.0,244122.5089995837,0.0003518355848454143,488245.01870283834,1.0000002622841674e-14
3214.0,244190.33057910725,0.0,244190.33022700847,0.0003520989435025011,488380.6611582147,1.0000002780907649e-14
3215.0,244258.17064864363,0.0,244258.17029628134,0.00035236246735805953,488516.34129728744,1.0000003171921508e-14
3216.0,244326.02956526275,0.0,244326.0292126368,0.0003526261565091195,488652.0591305257,1.0000003025945357e-14
3217.0,244393.90733420066,0.0,244393.9069813108,0.00035289001105276603,488787.8146684015,1.0000003112258661e-14
3218.0,244461.80396069476,0.0,244461.8036075409,0.0003531540310861395,488923.6079213897,1.0000002661647835e-14
3219.0,244529.71944998397,0.0,244529.7190965659,0.00035341821670643555,489059.4388999681,1.0000002442669708e-14
3220.0,244597.65380730864,0.0,244597.65345362626,0.00035368256801090504,489195.30761461746,1.0000002454635577e-14
3221.0,244665.6070379106,0.0,244665.6066839637,0.00035394708509685433,489331.2140758214,1.0000002696857741e-14
3222.0,244733.57914703313,0.0,244733.57879282156,0.000354211768061645,489467.15829406644,1.0000003168649517e-14
3223.0,244801.57013992095,0.0,244801.5697854445,0.0003544766170026941,489603.1402798421,1.0000003102604935e-14
3224.0,244869.5800218202,0.0,244869.57966707874,0.00035474163201747427,489739.1600436406,1.0000002499119143e-14
3225.0,244937.60879797858,0.0,244937.60844297195,0.0003550068132035133,489875.2175959574,1.000000289058817e-14
3226.0,245005.65647364515,0.0,245005.65611837315,0.0003552721606583948,490011.3129472904,1.0000002743967173e-14
3227.0,245073.72305407046,0.0,245073.72269853298,0.00035553767447975764,490147.44610814116,1.0000002824933417e-14
3228.0,245141.80854450658,0.0,245141.8081887034,0.00035580335476529637,490283.61708901334,1.0000003132804824e-14
3229.0,245209.9129502069,0.0,245209.9125941379,0.0003560692016127612,490419.82590041397,1.0000002902336105e-14
3230.0,245278.0362764264,0.0,245278.03592009138,0.00035633521511995776,490556.072552853,1.0000002898128424e-14
3231.0,245346.17852842147,0.0,245346.17817182024,0.0003566013953847476,490692.35705684306,1.0000003119501995e-14
3232.0,245414.33971144992,0.0,245414.33935458236,0.0003568677425050476,490828.6794229,1.0000002802288655e-14
3233.0,245482.5198307711,0.0,245482.51947363702,0.0003571342565788306,490965.0396615424,1.000000271001559e-14
3234.0,245550.71889164578,0.0,245550.718534245,0.0003574009377041252,491101.43778329174,1.0000002842005295e-14
3235.0,245618.93689933614,0.0,245618.93654166855,0.0003576677859790156,491237.87379867246,1.0000003197581243e-14
3236.0,245687.17385910594,0.0,245687.17350117132,0.0003579348015016419,491374.34771821206,1.0000003014008369e-14
3237.0,245755.4297762203,0.0,245755.4294180185,0.00035820198437019993,491510.85955244076,1.0000003053385415e-14
3238.0,245823.70465594582,0.0,245823.70429747668,0.00035846933468294156,491647.4093118918,1.0000002553692075e-14
3239.0,245891.9985035506,0.0,245891.99814481393,0.0003587368525381744,491783.99700710137,1.0000003037303599e-14
3240.0,245960.31132430417,0.0,245960.3109652998,0.00035900453803426206,491920.6226486085,1.000000298121152e-14
3241.0,246028.64312347755,0.0,246028.64276420535,0.00035927239126962396,492057.28624695534,1.000000314608991e-14
3242.0,246096.99390634318,0.0,246096.99354680296,0.0003595404123427357,492193.98781268654,1.0000002771345867e-14
3243.0,246165.36367817502,0.0,246165.3633183666,0.00035980860135212877,492330.7273563502,1.000000261694217e-14
3244.0,246233.75244424847,0.0,246233.7520841717,0.0003600769583963907,492467.5048884971,1.0000002682209075e-14
3245.0,246302.16020984037,0.0,246302.15984949507,0.0003603454835741651,492604.3204196809,1.0000002966477816e-14
3246.0,246370.58698022904,0.0,246370.58661961506,0.00036061417698415177,492741.17396045825,1.0000002710579158e-14
3247.0,246439.0327606943,0.0,246439.03239981143,0.0003608830387251065,492878.0655213887,1.0000002673056794e-14
3248.0,246507.4975565174,0.0,246507.49719536552,0.00036115206889584134,493014.99511303497,1.0000002853244188e-14
3249.0,246575.98137298104,0.0,246575.98101155995,0.00036142126759522447,493151.96274596226,1.0000002493037221e-14
3250.0,246644.48421536945,0.0,246644.483853679,0.00036169063492218033,493288.9684307391,1.000000310700228e-14
3251.0,246713.00608896828,0.0,246713.00572700828,0.00036196017097568964,493426.01217793673,1.0000003179951974e-14
3252.0,246781.54699906462,0.0,246781.54663683492,0.00036222987585478935,493563.0939981294,1.0000002712283755e-14
3253.0,246850.1069509471,0.0,246850.10658844755,0.00036249974965857275,493700.2139018944,1.0000003216443966e-14
3254.0,246918.6859499058,0.0,246918.6855871362,0.0003627697924861895,493837.3718998118,1.0000003179368311e-14
3255.0,246987.2840012322,0.0,246987.2836381924,0.00036304000443684555,493974.5680024646,1.0000002601454358e-14
3256.0,247055.90111021936,0.0,247055.90074690917,0.00036331038560980335,494111.8022204389,1.0000002993032576e-14
3257.0,247124.5372821617,0.0,247124.53691858097,0.0003635809361043817,494249.0745643236,1.0000002843157571e-14
3258.0,247193.1925223552,0.0,247193.19215850375,0.000363851656019956,494386.3850447106,1.0000002906489515e-14
3259.0,247261.8668360973,0.0,247261.86647197494,0.000364122545455958,494523.73367219476,1.0000003182370455e-14
3260.0,247330.56022868678,0.0,247330.55986429338,0.0003643936045118761,494661.12045737373,1.0000002916584178e-14
3261.0,247399.27270542408,0.0,247399.27234075943,0.0003646648332872552,494798.54541084834,1.0000002862736436e-14
3262.0,247468.00427161102,0.0,247468.00390667497,0.00036493623188169663,494936.00854322227,1.0000003020171476e-14
3263.0,247536.75493255086,0.0,247536.75456734325,0.0003652078003948587,495073.5098651019,1.0000002635728427e-14
3264.0,247605.52469354842,0.0,247605.52432806906,0.00036547953892645613,495211.04938709707,1.0000003214116151e-14
3265.0,247674.3135599099,0.0,247674.31319415863,0.0003657514475762603,495348.62711982,1.0000003250019773e-14
3266.0,247743.12153694304,0.0,247743.12117091968,0.0003660235264440994,495486.24307388626,1.0000002743837765e-14
3267.0,247811.948629957,0.0,247811.9482636614,0.0003662957756298583,495623.8972599142,1.0000003198178286e-14
3268.0,247880.7948442625,0.0,247880.7944776945,0.0003665681952334787,495761.5896885252,1.0000003109830134e-14
3269.0,247949.66018517167,0.0,247949.65981833107,0.0003668407853549591,495899.3203703436,1.000000322959781e-14
3270.0,248018.5446579981,0.0,248018.54429088475,0.0003671135460943547,496037.08931599645,1.0000002806775103e-14
3271.0,248087.44826805688,0.0,248087.44790067058,0.0003673864775517778,496174.8965361139,1.0000002591468147e-14
3272.0,248156.3710206646,0.0,248156.3706530052,0.00036765957982739736,496312.74204132933,1.0000002583028646e-14
3273.0,248225.3129211393,0.0,248225.3125532066,0.00036793285302143947,496450.6258422787,1.0000002780809241e-14
3274.0,248294.27397480045,0.0,248294.27360659433,0.000368206297234187,496588.5479496011,1.0000003184163522e-14
3275.0,248363.2541869691,0.0,248363.25381848938,0.00036847991256598,496726.50837393844,1.0000003044132021e-14
3276.0,248432.25356296773,0.0,248432.25319421422,0.0003687536991172153,496864.50712593563,1.0000003109079934e-14
3277.0,248501.27210812026,0.0,248501.2717390928,0.00036902765698834693,497002.5442162407,1.000000263074447e-14
3278.0,248570.30982775215,0.0,248570.30945845053,0.0003693017862798861,497140.6196555045,1.0000003104066762e-14
3279.0,248639.36672719027,0.0,248639.36635761434,0.0003695760870924009,497278.7334543807,1.0000003033514318e-14
3280.0,248708.44281176303,0.0,248708.44244191266,0.00036985055952651666,497416.88562352624,1.0000003166063536e-14
3281.0,248777.53808680028,0.0,248777.53771667526,0.0003701252036829159,497555.0761736008,1.0000002754842955e-14
3282.0,248846.6525576334,0.0,248846.65218723356,0.00037040001966233844,497693.305115267,1.0000002546135586e-14
3283.0,248915.7862295952,0.0,248915.78585892037,0.00037067500756558113,497831.57245919056,1.000000253930142e-14
3284.0,248984.93910802,0.0,248984.93873707,0.00037095016749349823,497969.87821604015,1.000000273370139e-14
3285.0,249054.11119824354,0.0,249054.11082701824,0.0003712254995470013,498108.2223964873,1.0000003128697355e-14
3286.0,249123.30250560315,0.0,249123.30213410233,0.00037150100382705905,498246.6050112065,1.0000002979152078e-14
3287.0,249192.51303543756,0.0,249192.51266366107,0.0003717766804346978,498385.0260708753,1.0000003029620056e-14
3288.0,249261.742793087,0.0,249261.74242103467,0.000372052529471001,498523.4855861742,1.000000327946525e-14
3289.0,249330.9917838932,0.0,249330.99141156484,0.0003723285510371098,498661.98356778664,1.0000002984587988e-14
3290.0,249400.26001319935,0.0,249400.2596405948,0.0003726047452342226,498800.5200263989,1.0000002888508065e-14
3291.0,249469.54748635014,0.0,249469.54711346922,0.00037288111216359534,498939.0949727005,1.0000002990591552e-14
3292.0,249538.85420869172,0.0,249538.85383553425,0.0003731576519265415,499077.7084173836,1.0000002547774312e-14
3293.0,249608.18018557178,0.0,249608.1798121376,0.000373434364624432,499216.3603711438,1.0000003044630561e-14
3294.0,249677.52542233941,0.0,249677.52504862836,0.0003737112503586955,499355.050844679,1.0000002996010444e-14
3295.0,249746.88992434528,0.0,249746.88955035715,0.00037398830923081816,499493.7798486907,1.0000003143714177e-14
3296.0,249816.27369694147,0.0,249816.2733226761,0.0003742655413423437,499632.5473938831,1.0000002746055414e-14
3297.0,249885.67674548156,0.0,249885.6763709388,0.0003745429467948737,499771.3534909633,1.000000328486093e-14
3298.0,249955.09907532067,0.0,249955.09870050033,0.00037482052569006726,499910.1981506415,1.0000003277732524e-14
3299.0,250024.54069181532,0.0,250024.54031671723,0.00037509827812964137,500049.0813836308,1.0000002725071032e-14
3300.0,250094.00160032362,0.0,250094.0012249476,0.0003753762042153706,500188.0032006474,1.0000003106647139e-14
3301.0,250163.48180620506,0.0,250163.48143055095,0.0003756543040490875,500326.96361241036,1.0000002942121556e-14
3302.0,250232.9813148207,0.0,250232.98093888833,0.0003759325777326823,500465.96262964164,1.0000002970896038e-14
3303.0,250302.50013153307,0.0,250302.49975532223,0.0003762110253681031,500605.0002630663,1.0000003192345647e-14
3304.0,250372.03826170613,0.0,250372.03788521668,0.0003764896470573561,500744.0765234124,1.0000002867528885e-14
3305.0,250441.5957107054,0.0,250441.59533393715,0.00037676844290250496,500883.19142141106,1.0000002734822819e-14
3306.0,250511.1724838979,0.0,250511.1721068507,0.00037704741300567175,501022.344967796,1.0000002793604565e-14
3307.0,250580.76858665206,0.0,250580.7682093257,0.0003773265574690363,501161.5371733043,1.0000003043252138e-14
3308.0,250650.38402433787,0.0,250650.38364673217,0.0003776058763948364,501300.76804867596,1.0000002746191141e-14
3309.0,250720.01880232675,0.0,250720.01842444157,0.0003778853698853681,501440.0376046537,1.0000002639435691e-14
3310.0,250789.6729259917,0.0,250789.67254782686,0.0003781650380429853,501579.34585198364,1.0000002722365855e-14
3311.0,250859.34640070715,0.0,250859.34602226247,0.0003784448809701,501718.6928014145,1.0000002994362594e-14
3312.0,250929.03923184902,0.0,250929.0388531243,0.0003787248987691826,501858.0784636982,1.0000002719215062e-14
3313.0,250998.75142479473,0.0,250998.75104578983,0.00037900509154276135,501997.5028495897,1.0000002632577943e-14
3314.0,251068.4829849232,0.0,251068.48260563792,0.00037928545939342286,502136.96596984664,1.0000002733834237e-14
3315.0,251138.23391761482,0.0,251138.233538049,0.000379566002423812,502276.4678352298,1.000000302236784e-14
3316.0,251208.00422825155,0.0,251208.00384840503,0.0003798467207366317,502416.00845650333,1.0000002763327918e-14
3317.0,251277.79392221678,0.0,251277.79354208935,0.0003801276144346435,502555.5878444338,1.0000002691013233e-14
3318.0,251347.60300489533,0.0,251347.60262448684,0.0003804086836206669,502695.2060097908,1.0000002804809707e-14
3319.0,251417.43148167367,0.0,251417.43110098393,0.00038068992839758003,502834.8629633475,1.0000003104104133e-14
3320.0,251487.27935793967,0.0,251487.2789769685,0.0003809713488683193,502974.5587158795,1.0000002855402203e-14
3321.0,251557.14663908267,0.0,251557.1462578299,0.0003812529451358795,503114.2932781655,1.0000002791650229e-14
3322.0,251627.03333049358,0.0,251627.03294895904,0.0003815347173033139,503254.0666609874,1.0000002912237024e-14
3323.0,251696.93943756475,0.0,251696.93905574825,0.0003818166654737344,503393.8788751296,1.0000003216552295e-14
3324.0,251766.86496569007,0.0,251766.86458359146,0.00038209878975031103,503533.7299313803,1.0000002972454736e-14
3325.0,251836.80992026487,0.0,251836.809537884,0.00038238109023627277,503673.6198405299,1.0000002911541688e-14
3326.0,251906.7743066861,0.0,251906.7739240227,0.0003826635670349069,503813.5486133724,1.000000303320485e-14
3327.0,251976.758130352,0.0,251976.757747406,0.00038294622024955953,503953.51626070426,1.0000002606315222e-14
3328.0,252046.76139666256,0.0,252046.7610134337,0.0003832290499836351,504093.5227933253,1.0000003091645783e-14
3329.0,252116.78411101905,0.0,252116.7837275072,0.000383512056340597,504233.5682220383,1.00000030278836e-14
3330.0,252186.82627882436,0.0,252186.82589502932,0.0003837952394239672,504373.65255764895,1.0000003144944835e-14
3331.0,252256.88790548284,0.0,252256.88752140445,0.00038407859933732634,504513.7758109659,1.0000002713047399e-14
3332.0,252326.9689964004,0.0,252326.96861203844,0.00038436213618431395,504653.93799280096,1.0000003190278166e-14
3333.0,252397.06955698432,0.0,252397.06917233864,0.0003846458500686283,504794.13911396876,1.0000003118014302e-14
3334.0,252467.1895926435,0.0,252467.18920771393,0.0003849297410940265,504934.3791852872,1.0000003224830766e-14
3335.0,252537.3291087883,0.0,252537.3287235747,0.00038521380936432434,505074.65821757686,1.0000002782288919e-14
3336.0,252607.48811083063,0.0,252607.48772533276,0.00038549805498339676,505214.97622166143,1.0000003245796417e-14
3337.0,252677.6666041838,0.0,252677.6662184015,0.0003857824780551775,505355.33320836775,1.0000003159413608e-14
3338.0,252747.86459426268,0.0,252747.8642081958,0.0003860670786836592,505495.7291885256,1.0000003250377684e-14
3339.0,252818.0820864837,0.0,252818.081700132,0.00038635185697289364,505636.16417296755,1.000000279159001e-14
3340.0,252888.31908626464,0.0,252888.31869962803,0.00038663681302699137,505776.6381725295,1.0000003235785879e-14
3341.0,252958.575599025,0.0,252958.57521210323,0.0003869219469501222,505917.1511980501,1.0000003129701935e-14
3342.0,253028.85163018559,0.0,253028.8512429785,0.0003872072588465149,506057.70326037135,1.000000319924103e-14
3343.0,253099.1471851688,0.0,253099.14679767625,0.0003874927488204574,506198.2943703378,1.000000271864108e-14
3344.0,253169.46226939856,0.0,253169.46188162031,0.0003877784169762967,506338.92453879723,1.0000003137971866e-14
3345.0,253239.79688830025,0.0,253239.79650023617,0.0003880642634184391,506479.59377660067,1.0000003006639455e-14
3346.0,253310.15104730078,0.0,253310.15065895068,0.00038835028825134996,506620.30209460174,1.000000304921578e-14
3347.0,253380.52475182858,0.0,253380.52436319226,0.000388636491579554,506761.0495036573,1.0000003265107585e-14
3348.0,253450.91800731354,0.0,253450.91761839084,0.0003889228735076351,506901.83601462725,1.0000002930218806e-14
3349.0,253521.33081918885,0.0,253521.33042997954,0.00038920943414071704,507042.6616383778,1.0000002768125213e-14
3350.0,253591.76319289897,0.0,253591.76280340293,0.00038949617358668975,507183.52638579806,1.0000002778235218e-14
3351.0,253662.2151338806,0.0,253662.21474409767,0.00038978309195094197,507324.4302677614,1.0000002959958307e-14
3352.0,253732.68664756994,0.0,253732.68625749988,0.00039007018933834536,507465.37329514005,1.0000002590527263e-14
3353.0,253803.17773940455,0.0,253803.17734904724,0.00039035746585383156,507606.3554788092,1.0000003114039513e-14
3354.0,253873.68841482364,0.0,253873.68802417887,0.00039064492160239173,507747.37682964746,1.0000003085882507e-14
3355.0,253944.21867926785,0.0,253944.21828833545,0.0003909325566890771,507888.4373585358,1.0000003227646144e-14
3356.0,254014.76853817937,0.0,254014.76814695916,0.0003912203712189986,508029.5370763589,1.0000002817888665e-14
3357.0,254085.3379970019,0.0,254085.33760549367,0.00039150836529732694,508170.67599400395,1.0000002577539266e-14
3358.0,254155.9270611806,0.0,254155.92666938424,0.000391796539029293,508311.85412236134,1.0000003226206989e-14
3359.0,254226.53573616224,0.0,254226.5353440775,0.0003920848925201873,508453.0714723246,1.0000002602722392e-14
3360.0,254297.16402739502,0.0,254297.16363502174,0.0003923734258753607,508594.32805479015,1.0000002867085876e-14
3361.0,254367.81194032868,0.0,254367.81154766667,0.0003926621392002236,508735.6238806575,1.0000002579313055e-14
3362.0,254438.47948041448,0.0,254438.47908746358,0.00039295103260024694,508876.95896082907,1.0000003177563194e-14
3363.0,254509.16665310515,0.0,254509.1662598652,0.0003932401061809613,509018.33330621046,1.0000003223170808e-14
3364.0,254579.87346385504,0.0,254579.87307032582,0.0003935293600479577,509159.7469277102,1.0000002716541177e-14
3365.0,254650.5999181199,0.0,254650.59952430127,0.00039381879430688707,509301.19983624,1.0000003093861537e-14
3366.0,254721.34602135708,0.0,254721.3456272488,0.0003941084090634606,509442.6920427143,1.0000002918440947e-14
3367.0,254792.1117790254,0.0,254792.11138462735,0.00039439820442344986,509584.223558051,1.0000002907919576e-14
3368.0,254862.8971965852,0.0,254862.89680189715,0.00039468818049268625,509725.7943931705,1.0000003061718785e-14
3369.0,254933.7022794983,0.0,254933.70188452012,0.00039497833737706193,509867.4045589968,1.0000002662681344e-14
3370.0,255004.52703322817,0.0,255004.52663795964,0.0003952686751825289,510009.0540664565,1.0000003143716533e-14
3371.0,255075.37146323963,0.0,255075.3710676806,0.00039555919401509986,510150.7429264794,1.0000003071416377e-14
3372.0,255146.23557499915,0.0,255146.2351791494,0.00039584989398084767,510292.4711499984,1.0000003161784354e-14
3373.0,255217.11937397462,0.0,255217.118977834,0.0003961407751859057,510434.2387479494,1.0000002698974368e-14
3374.0,255288.02286563552,0.0,255288.02246920383,0.00039643183773646786,510576.0457312712,1.000000311328071e-14
3375.0,255358.94605545283,0.0,255358.9456587299,0.0003967230817387882,510717.89211090584,1.0000002973914117e-14
3376.0,255429.88894889905,0.0,255429.88855188468,0.00039701450729918156,510859.7778977982,1.0000002995572335e-14
3377.0,255500.85155144814,0.0,255500.85115414218,0.0003973061145240233,511001.7031028964,1.0000003177682946e-14
3378.0,255571.8338685757,0.0,255571.83347097793,0.0003975979035197492,511143.6677371515,1.0000002806034225e-14
3379.0,255642.83590575872,0.0,255642.835507869,0.0003978898743928558,511285.67181151756,1.0000002594346633e-14
3380.0,255713.8576684758,0.0,255713.85727029393,0.00039818202724990027,511427.7153369517,1.0000002542049591e-14
3381.0,255784.8991622071,0.0,255784.89876373287,0.0003984743621975003,511569.7983244143,1.000000264857335e-14
3382.0,255855.96039243412,0.0,255855.9599936674,0.0003987668793423344,511711.9207848684,1.0000002913348985e-14
3383.0,255927.0413646401,0.0,255927.04096558067,0.0003990595787911419,511854.08272928034,1.0000002623793966e-14
3384.0,255998.14208430966,0.0,255998.14168495734,0.0003993524606507227,511996.2841686195,1.0000003203694358e-14
3385.0,256069.26255692902,0.0,256069.26215728364,0.00039964552502793775,512138.52511385817,1.0000003228778964e-14
3386.0,256140.40278798586,0.0,256140.40238804725,0.0003999387720297086,512280.8055759719,1.0000002699454437e-14
3387.0,256211.56278296944,0.0,256211.56238273738,0.0004002322017630178,512423.12556593906,1.0000003037562189e-14
3388.0,256282.7425473705,0.0,256282.74214684483,0.0004005258143349088,512565.48509474116,1.0000002820778107e-14
3389.0,256353.94208668135,0.0,256353.94168586188,0.000400819609852486,512707.8841733628,1.0000002759579216e-14
3390.0,256425.16140639578,0.0,256425.16100528237,0.0004011135884229148,512850.32281279174,1.000000285340188e-14
3391.0,256496.40051200916,0.0,256496.40011060156,0.0004014077501534215,512992.8010240185,1.0000003101683271e-14
3392.0,256567.65940901835,0.0,256567.6590073164,0.00040170209515129346,513135.3188180368,1.0000002794760256e-14
3393.0,256638.9381029217,0.0,256638.93770092522,0.00040199662352387923,513277.8762058435,1.0000002641818094e-14
3394.0,256710.23659921915,0.0,256710.236196928,0.00040229133537858844,513420.47319843847,1.0000002642295772e-14
3395.0,256781.55490341218,0.0,256781.5545008261,0.00040258623082289175,513563.10980682453,1.0000002795633083e-14
3396.0,256852.89302100375,0.0,256852.89261812257,0.00040288130996432104,513705.7860420076,1.0000003101270627e-14
3397.0,256924.25095749833,0.0,256924.25055432192,0.0004031765729104695,513848.5019149968,1.000000285116003e-14
3398.0,256995.628718402,0.0,256995.62831493013,0.00040347201976899145,513991.2574368042,1.0000002752876589e-14
3399.0,257067.02630922227,0.0,257067.02590545476,0.0004037676506476025,514134.05261844466,1.0000002805862706e-14
3400.0,257138.4437354683,0.0,257138.44333140497,0.0004040634656540797,514276.8874709367,1.0000003009561571e-14
3401.0,257209.88100265063,0.0,257209.88059829132,0.0004043594648962612,514419.7620053014,1.0000002657212839e-14
3402.0,257281.3381162815,0.0,257281.337711626,0.0004046556484820468,514562.67623256316,1.0000003160990853e-14
3403.0,257352.81508187452,0.0,257352.81467692263,0.0004049520165193975,514705.63016374916,1.0000003108252953e-14
3404.0,257424.31190494495,0.0,257424.31149969652,0.00040524856911633585,514848.62380989,1.0000003204649271e-14
3405.0,257495.8285910095,0.0,257495.82818546434,0.0004055453063809458,514991.65718201915,1.0000002744704222e-14
3406.0,257567.3651455865,0.0,257567.3647397444,0.0004058422284213729,515134.7302911731,1.0000003138029567e-14
3407.0,257638.92157419573,0.0,257638.92116805652,0.00040613933534582427,515277.84314839164,1.0000002974548764e-14
3408.0,257710.49788235853,0.0,257710.49747592205,0.00040643662726256853,515420.9957647172,1.0000002958632345e-14
3409.0,257782.0940755978,0.0,257782.09366886382,0.0004067341042799359,515564.1881511957,1.0000003089729463e-14
