time,Donor,PlasmidFreeDonor,Recipient,Transconjugant,Total,SIM
15625.0,7672885.114929054,0.0,7672884.511301952,0.6036271055752119,15345770.229858113,1.0388400172103518e-14
15626.0,7675016.767963849,0.0,7675016.1639925735,0.603971280743859,15350033.535927702,1.038851229869065e-14
15627.0,7677149.013206825,0.0,7677148.408891176,0.6043156533674043,15354298.026413653,1.0388624444031564e-14
15628.0,7679281.850822505,0.0,7679281.246162285,0.6046602235605147,15358563.701645013,1.0388736637154895e-14
15629.0,7681415.280975459,0.0,7681414.675970472,0.6050049914379247,15362830.561950924,1.0388848863124502e-14
15630.0,7683549.303830305,0.0,7683548.698480353,0.6053499571144364,15367098.607660616,1.0388961107020956e-14
15631.0,7685683.919551706,0.0,7685683.31385659,0.6056951207049199,15371367.839103416,1.0389073397848828e-14
15632.0,7687819.128304368,0.0,7687818.52226389,0.6060404823243133,15375638.25660874,1.0389185706053386e-14
15633.0,7689954.930253046,0.0,7689954.323867008,0.6063860420876224,15379909.860506095,1.0389298060623172e-14
15634.0,7692091.3255625395,0.0,7692090.718830744,0.6067318001099209,15384182.651125083,1.0389410446643789e-14
15635.0,7694228.314397695,0.0,7694227.707319942,0.6070777565063508,15388456.628795395,1.0389522863836828e-14
15636.0,7696365.8969234,0.0,7696365.289499493,0.607423911392122,15392731.793846805,1.0389635311924109e-14
15637.0,7698504.073304595,0.0,7698503.465534335,0.6077702648825124,15397008.146609195,1.0389747790627675e-14
15638.0,7700642.843706262,0.0,7700642.235589449,0.6081168170928682,15401285.687412528,1.0389860314276758e-14
15639.0,7702782.208293429,0.0,7702781.599829865,0.6084635681386038,15405564.416586863,1.0389972853375816e-14
15640.0,7704922.16723117,0.0,7704921.558420656,0.6088105181352014,15409844.334462345,1.0390085436857394e-14
15641.0,7707062.720684607,0.0,7707062.111526944,0.6091576671982118,15414125.441369217,1.0390198049837474e-14
15642.0,7709203.868818903,0.0,7709203.259313893,0.6095050154432542,15418407.737637812,1.039031070662976e-14
15643.0,7711345.611799274,0.0,7711345.001946716,0.6098525629860159,15422691.223598553,1.03904233777725e-14
15644.0,7713487.949790976,0.0,7713487.339590671,0.6102003099422524,15426975.899581956,1.0390536092166261e-14
15645.0,7715630.882959312,0.0,7715630.2724110605,0.610548256427788,15431261.76591863,1.0390648834944385e-14
15646.0,7717774.411469633,0.0,7717773.800573235,0.6108964025585152,15435548.822939271,1.039076162040505e-14
15647.0,7719918.535487334,0.0,7719917.924242591,0.6112447484503951,15439837.070974674,1.0390874433690259e-14
15648.0,7722063.255177857,0.0,7722062.643584568,0.6115932942194574,15444126.51035572,1.039098727452454e-14
15649.0,7724208.570706691,0.0,7724207.9587646555,0.6119420399818002,15448417.141413385,1.0391100157194463e-14
15650.0,7726354.4822393665,0.0,7726353.869948385,0.6122909858535902,15452708.964478739,1.0391213066855004e-14
15651.0,7728500.989941466,0.0,7728500.377301338,0.6126401319510629,15457001.979882935,1.0391326003231371e-14
15652.0,7730648.093978613,0.0,7730647.480989139,0.6129894783905225,15461296.18795723,1.0391438980598525e-14
15653.0,7732795.79451648,0.0,7732795.181177458,0.6133390252883419,15465591.589032963,1.0391551998669842e-14
15654.0,7734944.091720783,0.0,7734943.478032015,0.6136887727609627,15469888.18344157,1.039166504261759e-14
15655.0,7737092.9857572885,0.0,7737092.371718572,0.6140387209248952,15474185.971514583,1.039177811216789e-14
15656.0,7739242.476791805,0.0,7739241.862402939,0.614388869896719,15478484.953583615,1.0391891221580226e-14
15657.0,7741392.564990187,0.0,7741391.950250972,0.6147392197930823,15482785.12998038,1.0392004370568888e-14
15658.0,7743543.250518338,0.0,7743542.635428571,0.6150897707307021,15487086.50103668,1.0392117544323432e-14
15659.0,7745694.533542205,0.0,7745693.918101686,0.6154405228263647,15491389.067084415,1.0392230757091755e-14
15660.0,7747846.414227781,0.0,7747845.798436309,0.6157914761969253,15495692.828455565,1.0392343994072035e-14
15661.0,7749998.892741107,0.0,7749998.276598481,0.6161426309593081,15499997.78548222,1.0392457269504453e-14
15662.0,7752151.969248271,0.0,7752151.352754288,0.6164939872305064,15504303.938496547,1.0392570583104447e-14
15663.0,7754305.643915403,0.0,7754305.027069863,0.6168455451275828,15508611.287830811,1.0392683920083135e-14
15664.0,7756459.916908682,0.0,7756459.299711382,0.617197304767669,15512919.83381737,1.0392797294669115e-14
15665.0,7758614.788394334,0.0,7758614.170845072,0.6175492662679658,15517229.576788671,1.039291070657852e-14
15666.0,7760770.258538627,0.0,7760769.640637202,0.6179014297457436,15521540.51707726,1.0393024141035387e-14
15667.0,7762926.327507881,0.0,7762925.709254091,0.6182537953183417,15525852.655015768,1.039313761225676e-14
15668.0,7765082.995468458,0.0,7765082.376862099,0.618606363103169,15530165.99093692,1.0393251119959448e-14
15669.0,7767240.262586767,0.0,7767239.643627638,0.6189591332177038,15534480.525173537,1.0393364663860492e-14
15670.0,7769398.129029265,0.0,7769397.509717163,0.6193121057794937,15538796.258058533,1.0393478243677143e-14
15671.0,7771556.594962452,0.0,7771555.975297175,0.619665280906156,15543113.189924907,1.0393591844654966e-14
15672.0,7773715.660552877,0.0,7773715.0405342225,0.6200186587153774,15547431.321105758,1.0393705480991761e-14
15673.0,7775875.325967135,0.0,7775874.7055949,0.620372239324914,15551750.651934274,1.0393819152405476e-14
15674.0,7778035.591371867,0.0,7778034.970645849,0.6207260228525918,15556071.18274374,1.0393932858614283e-14
15675.0,7780196.456933758,0.0,7780195.835853754,0.6210800094163061,15560392.91386752,1.039404659933658e-14
15676.0,7782357.922819544,0.0,7782357.30138535,0.6214341991340223,15564715.845639093,1.039416037429101e-14
15677.0,7784519.9891960025,0.0,7784519.367407415,0.6217885921237751,15569039.97839201,1.0394274183196421e-14
15678.0,7786682.656229961,0.0,7786682.034086776,0.6221431885036693,15573365.312459925,1.0394388025771907e-14
15679.0,7788845.92408829,0.0,7788845.301590306,0.6224979883918794,15577691.848176586,1.0394501901736779e-14
15680.0,7791009.792937909,0.0,7791009.170084922,0.6228529919066497,15582019.585875824,1.0394615796375248e-14
15681.0,7793174.262945783,0.0,7793173.639737589,0.6232081991662942,15586348.525891572,1.0394729738281805e-14
15682.0,7795339.334278924,0.0,7795338.710715319,0.6235636102891974,15590678.668557853,1.0394843712737058e-14
15683.0,7797505.00710439,0.0,7797504.383185169,0.6239192253938132,15595010.014208786,1.0394957719461223e-14
15684.0,7799671.281589284,0.0,7799670.657314244,0.6242750445986659,15599342.563178573,1.039507175817476e-14
15685.0,7801838.157900756,0.0,7801837.533269693,0.6246310680223496,15603676.315801518,1.0395185828598346e-14
15686.0,7804005.636206006,0.0,7804005.0112187145,0.6249872957835285,15608011.272412015,1.039529994486386e-14
15687.0,7806173.716672274,0.0,7806173.09132855,0.6253437280009373,15612347.433344554,1.039541407786642e-14
15688.0,7808342.399466852,0.0,7808341.773766492,0.6257003647933804,15616684.798933707,1.0395528256145298e-14
15689.0,7810511.684757076,0.0,7810511.058699874,0.6260572062797329,15621023.369514156,1.0395642465011096e-14
15690.0,7812681.572710329,0.0,7812680.946296081,0.6264142525789397,15625363.145420661,1.0395756704185627e-14
15691.0,7814852.06349404,0.0,7814851.436722541,0.6267715038100163,15629704.126988085,1.0395870973390933e-14
15692.0,7817023.157275685,0.0,7817022.53014673,0.6271289600920487,15634046.314551376,1.0395985286735954e-14
15693.0,7819194.854222788,0.0,7819194.22673617,0.6274866215441927,15638389.70844558,1.0396099629548417e-14
15694.0,7821367.154502914,0.0,7821366.526658431,0.6278444882856751,15642734.309005832,1.0396214001551035e-14
15695.0,7823540.058283683,0.0,7823539.430081127,0.6282025604357929,15647080.116567371,1.039632840246676e-14
15696.0,7825713.565732754,0.0,7825712.93717192,0.6285608381139138,15651427.131465511,1.039644284638926e-14
15697.0,7827887.677017838,0.0,7827887.04809852,0.628919321439476,15655775.35403568,1.0396557318663346e-14
15698.0,7830062.392306687,0.0,7830061.763028681,0.6292780105319883,15660124.784613378,1.0396671833375056e-14
15699.0,7832237.711767106,0.0,7832237.082130205,0.6296369055110299,15664475.423534218,1.0396786375877757e-14
15700.0,7834413.635566942,0.0,7834413.00557094,0.6299960064962511,15668827.27113389,1.0396900945895526e-14
15701.0,7836590.163874091,0.0,7836589.533518781,0.6303553136073726,15673180.327748185,1.0397015557502953e-14
15702.0,7838767.296856493,0.0,7838766.66614167,0.630714826964186,15677534.59371299,1.0397130196066212e-14
15703.0,7840945.034682137,0.0,7840944.403607595,0.6310745466865538,15681890.069364278,1.0397244875652273e-14
15704.0,7843123.377519059,0.0,7843122.74608459,0.6314344728944092,15686246.755038122,1.0397359581635832e-14
15705.0,7845302.32553534,0.0,7845301.693740739,0.6317946057077564,15690604.651070684,1.0397474328076242e-14
15706.0,7847481.878899108,0.0,7847481.246744167,0.6321549452466705,15694963.757798221,1.0397589100356736e-14
15707.0,7849662.037778539,0.0,7849661.405263051,0.6325154916312974,15699324.075557081,1.039770391252905e-14
15708.0,7851842.802341853,0.0,7851842.169465613,0.6328762449818545,15703685.60468371,1.0397818749984934e-14
15709.0,7854024.172757321,0.0,7854023.53952012,0.6332372054186297,15708048.345514648,1.0397933626768513e-14
15710.0,7856206.149193257,0.0,7856205.5155948885,0.6335983730619824,15712412.298386518,1.0398048542594054e-14
15711.0,7858388.731818023,0.0,7858388.097858279,0.633959748032343,15716777.46363605,1.0398163482866059e-14
15712.0,7860571.920800027,0.0,7860571.286478702,0.6343213304502131,15721143.841600059,1.0398278461617273e-14
15713.0,7862755.716307727,0.0,7862755.081624611,0.6346831204361656,15725511.432615459,1.039839347856263e-14
15714.0,7864940.118509623,0.0,7864939.483464509,0.6350451181108446,15729880.237019252,1.0398508519119408e-14
15715.0,7867125.127574265,0.0,7867124.492166946,0.6354073235949655,15734250.255148534,1.0398623597308943e-14
15716.0,7869310.743670249,0.0,7869310.107900516,0.6357697370093153,15738621.487340504,1.0398738712846865e-14
15717.0,7871496.966966217,0.0,7871496.3308338635,0.6361323584747519,15742993.933932438,1.0398853865449036e-14
15718.0,7873683.797630861,0.0,7873683.161135677,0.6364951881122051,15747367.595261727,1.0398969040549722e-14
15719.0,7875871.235832915,0.0,7875870.598974694,0.6368582260426761,15751742.471665835,1.0399084252155087e-14
15720.0,7878059.281741164,0.0,7878058.644519696,0.6372214723872375,15756118.563482331,1.0399199499981683e-14
15721.0,7880247.935524438,0.0,7880247.297939515,0.6375849272670335,15760495.871048879,1.039931478374627e-14
15722.0,7882437.197351612,0.0,7882436.5594030265,0.63794859080328,15764874.39470323,1.0399430103165844e-14
15723.0,7884627.0673916135,0.0,7884626.4290791545,0.6383124631172648,15769254.13478323,1.0399545443695913e-14
15724.0,7886817.5458134115,0.0,7886816.9071368715,0.6386765443303466,15773635.091626829,1.0399660833581406e-14
15725.0,7889008.632786024,0.0,7889007.993745195,0.6390408345639568,15778017.265572054,1.0399776244020554e-14
15726.0,7891200.328478517,0.0,7891199.689073187,0.6394053339395979,15782400.65695704,1.0399891703242697e-14
15727.0,7893392.633060001,0.0,7893391.993289963,0.6397700425788446,15786785.266120005,1.0400007182462578e-14
15728.0,7895585.546699637,0.0,7895584.90656468,0.6401349606033433,15791171.093399277,1.0400122695652261e-14
15729.0,7897779.069566627,0.0,7897778.4290665435,0.6405000881348124,15795558.139133258,1.0400238256768032e-14
15730.0,7899973.201830228,0.0,7899972.560964807,0.6408654252950422,15799946.40366046,1.0400353837049343e-14
15731.0,7902167.943659737,0.0,7902167.302428769,0.6412309722058951,15804335.887319477,1.0400469450456942e-14
15732.0,7904363.295224502,0.0,7904362.6536277775,0.6415967289893053,15808726.590449007,1.0400585110935768e-14
15733.0,7906559.256693916,0.0,7906558.614731225,0.6419626957672794,15813118.513387837,1.0400700789749999e-14
15734.0,7908755.828237422,0.0,7908755.185908554,0.6423288726618959,15817511.65647485,1.0400816515066694e-14
15735.0,7910953.010024507,0.0,7910952.367329251,0.6426952597953055,15821906.020049017,1.0400932272380162e-14
15736.0,7913150.802224704,0.0,7913150.159162851,0.6430618572897313,15826301.604449414,1.0401048061410595e-14
15737.0,7915349.205007599,0.0,7915348.561578938,0.6434286652674684,15830698.410015201,1.0401163881878408e-14
15738.0,7917548.218542818,0.0,7917547.574747139,0.6437956838508845,15835096.43708564,1.0401279733504248e-14
15739.0,7919747.8430000385,0.0,7919747.19883713,0.6441629131624191,15839495.686000083,1.0401395630206681e-14
15740.0,7921948.078548985,0.0,7921947.434018636,0.6445303533245847,15843896.157097975,1.0401511557501133e-14
15741.0,7924148.925359427,0.0,7924148.280461428,0.644898004459966,15848297.85071886,1.0401627515108924e-14
15742.0,7926350.383601183,0.0,7926349.738335322,0.6452658666912201,15852700.76720237,1.0401743502751626e-14
15743.0,7928552.453444119,0.0,7928551.807810183,0.6456339401410766,15857104.906888241,1.040185953433273e-14
15744.0,7930755.135058144,0.0,7930754.489055924,0.6460022249323376,15861510.270116294,1.0401975595384551e-14
15745.0,7932958.428613221,0.0,7932957.782242505,0.6463707211878782,15865916.857226448,1.0402091685629334e-14
15746.0,7935162.334279355,0.0,7935161.68753993,0.6467394290306456,15870324.668558715,1.0402207818959294e-14
15747.0,7937366.852226599,0.0,7937366.205118256,0.6471083485836601,15874733.704453202,1.0402323980919397e-14
15748.0,7939571.982625056,0.0,7939571.33514758,0.6474774799700145,15879143.965250116,1.0402440171232568e-14
15749.0,7941777.7256448725,0.0,7941777.077798054,0.6478468233128744,15883555.451289749,1.040255640377974e-14
15750.0,7943984.081456246,0.0,7943983.433239872,0.6482163787354783,15887968.162912495,1.0402672664118533e-14
15751.0,7946191.050229417,0.0,7946190.401643275,0.6485861463611375,15892382.100458838,1.0402788966122373e-14
15752.0,7948398.632134678,0.0,7948397.983178556,0.6489561263132363,15896797.26426936,1.0402905295357296e-14
15753.0,7950606.827342364,0.0,7950606.17801605,0.6493263187152318,15901213.654684732,1.0403021665689232e-14
15754.0,7952815.636022862,0.0,7952814.986326143,0.6496967236906541,15905631.27204573,1.0403138062692624e-14
15755.0,7955025.058346603,0.0,7955024.408279266,0.6500673413631064,15910050.11669321,1.0403254500225904e-14
15756.0,7957235.094484067,0.0,7957234.444045899,0.6504381718562651,15914470.188968139,1.0403370963871924e-14
15757.0,7959445.744605781,0.0,7959445.09379657,0.6508092152938794,15918891.489211565,1.040348746748162e-14
15758.0,7961657.008882317,0.0,7961656.35770185,0.6511804717997718,15923314.01776464,1.0403604010768256e-14
15759.0,7963868.887484299,0.0,7963868.235932362,0.6515519414978382,15927737.774968604,1.0403720579327303e-14
15760.0,7966081.380582395,0.0,7966080.728658775,0.6519236245120476,15932162.761164794,1.040383718699845e-14
15761.0,7968294.488347321,0.0,7968293.836051805,0.652295520966442,15936588.976694645,1.040395381938557e-14
15762.0,7970508.210949842,0.0,7970507.558282215,0.6526676309851375,15941016.421899687,1.0404070490320867e-14
15763.0,7972722.548560767,0.0,7972721.8955208175,0.6530399546923227,15945445.09712154,1.0404187199518748e-14
15764.0,7974937.501350957,0.0,7974936.84793847,0.65341249221226,15949875.00270192,1.0404303946693862e-14
15765.0,7977153.069491317,0.0,7977152.415706078,0.6537852436692856,15954306.138982639,1.0404420717466863e-14
15766.0,7979369.2531528,0.0,7979368.598994596,0.6541582091878085,15958738.506305605,1.0404537525654992e-14
15767.0,7981586.052506408,0.0,7981585.397975024,0.654531388892312,15963172.105012821,1.0404654370973587e-14
15768.0,7983803.467723189,0.0,7983802.812818411,0.6549047829073524,15967606.935446382,1.0404771253138202e-14
15769.0,7986021.498974239,0.0,7986020.843695853,0.65527839135756,15972042.997948484,1.040488815778626e-14
15770.0,7988240.146430703,0.0,7988239.490778493,0.6556522143676387,15976480.29286141,1.0405005112794467e-14
15771.0,7990459.41026377,0.0,7990458.754237522,0.656026252062366,15980918.820527544,1.0405122089726303e-14
15772.0,7992679.29064468,0.0,7992678.63424418,0.6564005045665932,15985358.581289366,1.0405239102376603e-14
15773.0,7994899.787744719,0.0,7994899.130969752,0.6567749720052455,15989799.575489443,1.0405356164524605e-14
15774.0,7997120.90173522,0.0,7997120.24458557,0.6571496545033221,15994241.803470444,1.040547324775822e-14
15775.0,7999342.632787566,0.0,7999341.975263018,0.6575245521858958,15998685.265575137,1.0405590365861098e-14
15776.0,8001564.981073184,0.0,8001564.323173523,0.6578996651781134,16003129.962146372,1.0405707518550633e-14
15777.0,8003787.946763552,0.0,8003787.288488563,0.6582749936051959,16007575.89352711,1.040582470554443e-14
15778.0,8006011.530030194,0.0,8006010.871379661,0.6586505375924383,16012023.060060393,1.0405941926560354e-14
15779.0,8008235.731044682,0.0,8008235.07201839,0.6590262972652093,16016471.46208937,1.040605918131647e-14
15780.0,8010460.549978635,0.0,8010459.890576367,0.6594022727489522,16020921.099957276,1.0406176469531086e-14
15781.0,8012685.987003721,0.0,8012685.327225261,0.6597784641691843,16025371.974007446,1.0406293790922738e-14
15782.0,8014912.042291654,0.0,8014911.382136787,0.6601548716514969,16029824.084583312,1.0406411145210181e-14
15783.0,8017138.716014198,0.0,8017138.055482707,0.6605314953215559,16034277.4320284,1.040652854613543e-14
15784.0,8019366.008343162,0.0,8019365.347434832,0.6609083353051012,16038732.01668633,1.0406645965367707e-14
15785.0,8021593.919450404,0.0,8021593.258165017,0.6612853917279472,16043187.838900812,1.040676343066857e-14
15786.0,8023822.449507831,0.0,8023821.787845171,0.6616626647159827,16047644.899015665,1.0406880927734666e-14
15787.0,8026051.598687395,0.0,8026050.936647246,0.6620401543951707,16052103.197374795,1.0406998456285887e-14
15788.0,8028281.367161099,0.0,8028280.704743243,0.6624178608915492,16056562.734322203,1.0407116016042381e-14
15789.0,8030511.75510099,0.0,8030511.09230521,0.66279578433123,16061023.510201985,1.0407233620723876e-14
15790.0,8032742.762679166,0.0,8032742.099505247,0.6631739248404,16065485.525358338,1.0407351256043699e-14
15791.0,8034974.390067772,0.0,8034973.726515494,0.6635522825453206,16069948.780135548,1.0407468921722672e-14
15792.0,8037206.637439,0.0,8037205.9735081475,0.6639308575723276,16074413.274878005,1.0407586631469402e-14
15793.0,8039439.50496509,0.0,8039438.840655445,0.6643096500478318,16078879.009930186,1.0407704357026078e-14
15794.0,8041672.992818331,0.0,8041672.328129675,0.6646886600983187,16083345.985636666,1.0407822140065123e-14
15795.0,8043907.101171058,0.0,8043906.436103174,0.6650678878503483,16087814.202342119,1.0407939938357333e-14
15796.0,8046141.830195655,0.0,8046141.164748326,0.6654473334305557,16092283.660391314,1.0408057779580147e-14
15797.0,8048377.180064554,0.0,8048376.514237562,0.6658269969656508,16096754.360129112,1.040817564947604e-14
15798.0,8050613.150950235,0.0,8050612.484743361,0.6662068785824184,16101226.301900474,1.0408293561731409e-14
15799.0,8052849.743025225,0.0,8052849.076438251,0.6665869784077183,16105699.486050455,1.040841150209703e-14
15800.0,8055086.956462099,0.0,8055086.289494808,0.6669672965684853,16110173.912924204,1.0408529484251916e-14
15801.0,8057324.7914334815,0.0,8057324.124085654,0.6673478331917291,16114649.582866969,1.0408647493955158e-14
15802.0,8059563.248112043,0.0,8059562.58038346,0.6677285884045345,16119126.49622409,1.040876554487837e-14
15803.0,8061802.326670504,0.0,8061801.658560947,0.6681095623340619,16123604.653341014,1.0408883636733312e-14
15804.0,8064042.027281631,0.0,8064041.35879088,0.6684907551075463,16128084.054563265,1.0409001741351104e-14
15805.0,8066282.350118238,0.0,8066281.681246076,0.6688721668522981,16132564.70023648,1.040911990027708e-14
15806.0,8068523.295353189,0.0,8068522.6260993965,0.6692537976957031,16137046.590706384,1.0409238085346735e-14
15807.0,8070764.863159397,0.0,8070764.193523753,0.6696356477652224,16141529.726318797,1.0409356310213211e-14
15808.0,8073007.053709819,0.0,8073006.383692106,0.6700177171883923,16146014.107419642,1.0409474560664651e-14
15809.0,8075249.867177464,0.0,8075249.196777462,0.6704000060928246,16150499.734354934,1.0409592850346823e-14
15810.0,8077493.303735387,0.0,8077492.632952876,0.6707825146062066,16154986.607470777,1.0409711178973111e-14
15811.0,8079737.36355669,0.0,8079736.692391451,0.671165242856301,16159474.727113385,1.0409829532344104e-14
15812.0,8081982.046814526,0.0,8081981.37526634,0.671548190970946,16163964.093629058,1.0409947924094491e-14
15813.0,8084227.353682094,0.0,8084226.68175074,0.6719313590780556,16168454.707364194,1.0410066353938354e-14
15814.0,8086473.284332643,0.0,8086472.612017901,0.6723147473056191,16172946.568665292,1.0410184821589998e-14
15815.0,8088719.838939467,0.0,8088719.166241117,0.6726983557817019,16177439.67787894,1.0410303312866565e-14
15816.0,8090967.017675912,0.0,8090966.344593732,0.6730821846344447,16181934.035351828,1.0410421855281506e-14
15817.0,8093214.820715369,0.0,8093214.147249139,0.6734662339920641,16186429.641430741,1.0410540420758951e-14
15818.0,8095463.248231278,0.0,8095462.574380778,0.6738505039828526,16190926.49646256,1.0410659022911507e-14
15819.0,8097712.300397127,0.0,8097711.626162137,0.6742349947351785,16195424.60079426,1.0410777661454622e-14
15820.0,8099961.977386454,0.0,8099961.302766752,0.6746197063774859,16199923.954772914,1.0410896322226129e-14
15821.0,8102212.279372844,0.0,8102211.604368209,0.6750046390382951,16204424.558745692,1.041101503270155e-14
15822.0,8104463.206529928,0.0,8104462.53114014,0.6753897928462019,16208926.41305986,1.0411133778715268e-14
15823.0,8106714.75903139,0.0,8106714.083256227,0.6757751679298787,16213429.518062785,1.0411252546117501e-14
15824.0,8108966.937050958,0.0,8108966.260890198,0.6761607644180736,16217933.87410192,1.0411371362361052e-14
15825.0,8111219.74076241,0.0,8111219.064215832,0.676546582439611,16222439.481524825,1.0411490199434349e-14
15826.0,8113473.170339572,0.0,8113472.493406954,0.6769326221233913,16226946.340679148,1.0411609084775045e-14
15827.0,8115727.225956319,0.0,8115726.5486374395,0.6773188835983912,16231454.451912643,1.0411728004238185e-14
15828.0,8117981.907786572,0.0,8117981.23008121,0.6777053669936638,16235963.815573148,1.0411846943694621e-14
15829.0,8120237.216004304,0.0,8120236.537912236,0.6780920724383381,16240474.432008611,1.0411965930559316e-14
15830.0,8122493.150783533,0.0,8122492.472304537,0.6784790000616199,16244986.30156707,1.041208495069969e-14
15831.0,8124749.712298326,0.0,8124749.033432181,0.6788661499927912,16249499.424596658,1.041220400383394e-14
15832.0,8127006.900722802,0.0,8127006.221469283,0.6792535223612102,16254013.801445607,1.0412323103511592e-14
15833.0,8129264.716231121,0.0,8129264.036590008,0.679641117296312,16258529.432462245,1.0412442221785234e-14
15834.0,8131523.158997498,0.0,8131522.478968568,0.6800289349276081,16263046.317995,1.0412561386032043e-14
15835.0,8133782.2291961955,0.0,8133781.548779225,0.6804169753846863,16267564.458392397,1.0412680568320624e-14
15836.0,8136041.92700152,0.0,8136041.246196286,0.6808052387972112,16272083.854003044,1.0412799796013065e-14
15837.0,8138302.252587832,0.0,8138301.571394111,0.6811937252949243,16276604.505175669,1.0412919068817275e-14
15838.0,8140563.206129535,0.0,8140562.524547105,0.6815824350076434,16281126.412259074,1.0413038358825866e-14
15839.0,8142824.787801086,0.0,8142824.105829723,0.6819713680652633,16285649.575602178,1.0413157693378293e-14
15840.0,8145086.997776988,0.0,8145086.315416468,0.6823605245977554,16290173.99555398,1.0413277072183173e-14
15841.0,8147349.836231791,0.0,8147349.153481891,0.6827499047351683,16294699.672463588,1.0413396467357086e-14
15842.0,8149613.303340098,0.0,8149612.620200594,0.6831395086076271,16299226.606680201,1.0413515906216892e-14
15843.0,8151877.399276555,0.0,8151876.715747222,0.683529336345334,16303754.798553113,1.0413635374683529e-14
15844.0,8154142.12421586,0.0,8154141.440296476,0.683919388078568,16308284.248431724,1.041375488626265e-14
15845.0,8156407.478332759,0.0,8156406.794023099,0.6843096639376857,16312814.956665521,1.0413874426883417e-14
15846.0,8158673.461802045,0.0,8158672.7771018855,0.68470016405312,16317346.923604095,1.0413994010044197e-14
15847.0,8160940.0747985635,0.0,8160939.389707679,0.6850908885553814,16321880.14959713,1.0414113621682345e-14
15848.0,8163207.317497203,0.0,8163206.63201537,0.6854818375750573,16326414.63499441,1.0414233275288956e-14
15849.0,8165475.190072904,0.0,8165474.504199898,0.6858730112428127,16330950.380145812,1.0414352956809585e-14
15850.0,8167743.692700656,0.0,8167743.006436251,0.6862644096893894,16335487.385401318,1.041447266596678e-14
15851.0,8170012.825555496,0.0,8170012.138899468,0.6866560330456067,16340025.651110997,1.0414592429998073e-14
15852.0,8172282.588812509,0.0,8172281.901764632,0.6870478814423613,16344565.177625023,1.041471220734269e-14
15853.0,8174552.982646829,0.0,8174552.295206879,0.687439955010627,16349105.965293664,1.0414832038984407e-14
15854.0,8176824.00723364,0.0,8176823.319401391,0.6878322538814556,16353648.014467284,1.041495189713191e-14
15855.0,8179095.662748174,0.0,8179094.9745234,0.6882247781859757,16358191.325496351,1.0415071795250783e-14
15856.0,8181367.949365709,0.0,8181367.260748185,0.6886175280553939,16362735.898731422,1.0415191719315293e-14
15857.0,8183640.8672615765,0.0,8183640.178251077,0.6890105036209941,16367281.734523157,1.0415311682783754e-14
15858.0,8185914.416611153,0.0,8185913.727207452,0.6894037050141382,16371828.833222311,1.0415431685368939e-14
15859.0,8188188.597589863,0.0,8188187.907792736,0.6897971323662652,16376377.195179733,1.0415551713057376e-14
15860.0,8190463.410373186,0.0,8190462.720182405,0.6901907858088921,16380926.820746377,1.0415671779296495e-14
15861.0,8192738.855136642,0.0,8192738.164551982,0.6905846654736139,16385477.71027329,1.0415791883799757e-14
15862.0,8195014.932055807,0.0,8195014.241077039,0.690978771492103,16390029.864111617,1.0415912026280845e-14
15863.0,8197291.641306299,0.0,8197290.949933199,0.6913731039961097,16394583.282612601,1.0416032206453685e-14
15864.0,8199568.983063789,0.0,8199568.29129613,0.6917676631174625,16399137.966127582,1.0416152410325247e-14
15865.0,8201846.957503997,0.0,8201846.265341552,0.6921624489880674,16403693.915007997,1.0416272651324812e-14
15866.0,8204125.56480269,0.0,8204124.872245233,0.692557461739909,16408251.129605385,1.0416392942866461e-14
15867.0,8206404.805135685,0.0,8206404.112182988,0.6929527015050491,16412809.610271374,1.0416513257262231e-14
15868.0,8208684.678678847,0.0,8208683.985330683,0.6933481684156282,16417369.3573577,1.0416633607930529e-14
15869.0,8210965.18560809,0.0,8210964.491864232,0.6937438626038647,16421930.371216185,1.0416753994586655e-14
15870.0,8213246.326099378,0.0,8213245.631959598,0.6941397842020552,16426492.65219876,1.0416874403262065e-14
15871.0,8215528.100328722,0.0,8215527.405792793,0.6945359333425746,16431056.20065745,1.0416994861044526e-14
15872.0,8217810.508472183,0.0,8217809.8135398775,0.6949323101578758,16435621.01694437,1.0417115353962096e-14
15873.0,8220093.550705871,0.0,8220092.855376961,0.6953289147804903,16440187.101411747,1.0417235881731001e-14
15874.0,8222377.227205944,0.0,8222376.5314802015,0.6957257473430278,16444754.454411892,1.0417356444067691e-14
15875.0,8224661.538148611,0.0,8224660.842025807,0.6961228079781764,16449323.076297225,1.0417477040688847e-14
15876.0,8226946.483710127,0.0,8226945.787190035,0.6965200968187026,16453892.96742026,1.0417597671311382e-14
15877.0,8229232.064066798,0.0,8229231.367149189,0.6969176139974517,16458464.1281336,1.04177183493096e-14
15878.0,8231518.27939498,0.0,8231517.582079625,0.6973153596473469,16463036.558789963,1.0417839047082694e-14
15879.0,8233805.129871073,0.0,8233804.432157744,0.6977133339013908,16467610.259742152,1.0417959791658756e-14
15880.0,8236092.615671532,0.0,8236091.91756,0.6981115368926639,16472185.231343068,1.0418080555452799e-14
15881.0,8238380.736972858,0.0,8238380.038462894,0.6985099687543257,16476761.473945722,1.0418201365478016e-14
15882.0,8240669.493951601,0.0,8240668.795042976,0.6989086296196145,16481338.987903206,1.0418322221441191e-14
15883.0,8242958.886784361,0.0,8242958.187476845,0.6993075196218472,16485917.773568727,1.0418443095781039e-14
